"","ID","observation","code"
"5746",1437,"OXTOARC2",-1
"5747",1437,"PMICARC2",-1
"5748",1437,"XLMEARC2",-1
"5749",1438,"MCTLARC2",77
"5750",1438,"OXTOARC2",77
"5751",1438,"PMICARC2",77
"5752",1438,"XLMEARC2",77
"5753",1439,"MCTLARC2",77
"5754",1439,"OXTOARC2",-1
"5755",1439,"PMICARC2",77
"5756",1439,"XLMEARC2",77
"5757",1440,"MCTLARC2",-1
"5758",1440,"OXTOARC2",-1
"5759",1440,"PMICARC2",-1
"5760",1440,"XLMEARC2",-1
"5761",1441,"MCTLARC2",77
"5762",1441,"OXTOARC2",77
"5763",1441,"PMICARC2",77
"5764",1441,"XLMEARC2",77
"5765",1442,"MCTLARC2",77
"5766",1442,"OXTOARC2",-1
"5767",1442,"PMICARC2",77
"5768",1442,"XLMEARC2",77
"5769",1443,"MCTLARC2",14
"5770",1443,"OXTOARC2",-1
"5771",1443,"PMICARC2",14
"5772",1443,"XLMEARC2",14
"5773",1444,"MCTLARC2",77
"5774",1444,"OXTOARC2",77
"5775",1444,"PMICARC2",77
"5776",1444,"XLMEARC2",77
"5777",1445,"MCTLARC2",77
"5778",1445,"OXTOARC2",77
"5779",1445,"PMICARC2",77
"5780",1445,"XLMEARC2",77
"5781",1446,"MCTLARC2",77
"5782",1446,"OXTOARC2",77
"5783",1446,"PMICARC2",77
"5784",1446,"XLMEARC2",77
"5785",1447,"MCTLARC2",77
"5786",1447,"OXTOARC2",-1
"5787",1447,"PMICARC2",77
"5788",1447,"XLMEARC2",77
"5789",1448,"MCTLARC2",77
"5790",1448,"OXTOARC2",-1
"5791",1448,"PMICARC2",77
"5792",1448,"XLMEARC2",77
"5793",1449,"MCTLARC2",77
"5794",1449,"OXTOARC2",-1
"5795",1449,"PMICARC2",77
"5796",1449,"XLMEARC2",77
"5797",1450,"MCTLARC2",77
"5798",1450,"OXTOARC2",77
"5799",1450,"PMICARC2",77
"5800",1450,"XLMEARC2",77
"5801",1451,"MCTLARC2",-1
"5802",1451,"OXTOARC2",77
"5803",1451,"PMICARC2",-1
"5804",1451,"XLMEARC2",-1
"5805",1452,"MCTLARC2",-1
"5806",1452,"OXTOARC2",-1
"5807",1452,"PMICARC2",-1
"5808",1452,"XLMEARC2",-1
"5809",1453,"MCTLARC2",-1
"5810",1453,"OXTOARC2",-1
"5811",1453,"PMICARC2",-1
"5812",1453,"XLMEARC2",-1
"5813",1454,"MCTLARC2",77
"5814",1454,"OXTOARC2",-1
"5815",1454,"PMICARC2",77
"5816",1454,"XLMEARC2",77
"5817",1455,"MCTLARC2",77
"5818",1455,"OXTOARC2",77
"5819",1455,"PMICARC2",77
"5820",1455,"XLMEARC2",77
"5821",1456,"MCTLARC2",77
"5822",1456,"OXTOARC2",77
"5823",1456,"PMICARC2",77
"5824",1456,"XLMEARC2",77
"5825",1457,"MCTLARC2",77
"5826",1457,"OXTOARC2",-1
"5827",1457,"PMICARC2",77
"5828",1457,"XLMEARC2",77
"5829",1458,"MCTLARC2",77
"5830",1458,"OXTOARC2",-1
"5831",1458,"PMICARC2",77
"5832",1458,"XLMEARC2",77
"5833",1459,"MCTLARC2",77
"5834",1459,"OXTOARC2",-1
"5835",1459,"PMICARC2",77
"5836",1459,"XLMEARC2",77
"5837",1460,"MCTLARC2",77
"5838",1460,"OXTOARC2",-1
"5839",1460,"PMICARC2",77
"5840",1460,"XLMEARC2",77
"5841",1461,"MCTLARC2",77
"5842",1461,"OXTOARC2",77
"5843",1461,"PMICARC2",77
"5844",1461,"XLMEARC2",77
"5845",1462,"MCTLARC2",77
"5846",1462,"OXTOARC2",-1
"5847",1462,"PMICARC2",77
"5848",1462,"XLMEARC2",77
"5849",1463,"MCTLARC2",77
"5850",1463,"OXTOARC2",-1
"5851",1463,"PMICARC2",77
"5852",1463,"XLMEARC2",-1
"5853",1464,"MCTLARC2",77
"5854",1464,"OXTOARC2",77
"5855",1464,"PMICARC2",77
"5856",1464,"XLMEARC2",77
"5857",1465,"MCTLARC2",77
"5858",1465,"OXTOARC2",-1
"5859",1465,"PMICARC2",77
"5860",1465,"XLMEARC2",77
"5861",1466,"MCTLARC2",77
"5862",1466,"OXTOARC2",77
"5863",1466,"PMICARC2",77
"5864",1466,"XLMEARC2",77
"5865",1467,"MCTLARC2",77
"5866",1467,"OXTOARC2",77
"5867",1467,"PMICARC2",77
"5868",1467,"XLMEARC2",77
"5869",1468,"MCTLARC2",77
"5870",1468,"OXTOARC2",77
"5871",1468,"PMICARC2",77
"5872",1468,"XLMEARC2",77
"5873",1469,"MCTLARC2",77
"5874",1469,"OXTOARC2",-1
"5875",1469,"PMICARC2",77
"5876",1469,"XLMEARC2",77
"5877",1470,"MCTLARC2",-1
"5878",1470,"OXTOARC2",-1
"5879",1470,"PMICARC2",-1
"5880",1470,"XLMEARC2",-1
"5881",1471,"MCTLARC2",77
"5882",1471,"OXTOARC2",77
"5883",1471,"PMICARC2",77
"5884",1471,"XLMEARC2",77
"5885",1472,"MCTLARC2",77
"5886",1472,"OXTOARC2",77
"5887",1472,"PMICARC2",77
"5888",1472,"XLMEARC2",77
"5889",1473,"MCTLARC2",77
"5890",1473,"OXTOARC2",77
"5891",1473,"PMICARC2",77
"5892",1473,"XLMEARC2",77
"5893",1474,"MCTLARC2",77
"5894",1474,"OXTOARC2",-1
"5895",1474,"PMICARC2",-1
"5896",1474,"XLMEARC2",77
"5897",1475,"MCTLARC2",-1
"5898",1475,"OXTOARC2",-1
"5899",1475,"PMICARC2",-1
"5900",1475,"XLMEARC2",-1
"5901",1476,"MCTLARC2",-1
"5902",1476,"OXTOARC2",77
"5903",1476,"PMICARC2",-1
"5904",1476,"XLMEARC2",-1
"5905",1477,"MCTLARC2",77
"5906",1477,"OXTOARC2",77
"5907",1477,"PMICARC2",77
"5908",1477,"XLMEARC2",77
"5909",1478,"MCTLARC2",77
"5910",1478,"OXTOARC2",-1
"5911",1478,"PMICARC2",77
"5912",1478,"XLMEARC2",77
"5913",1479,"MCTLARC2",77
"5914",1479,"OXTOARC2",77
"5915",1479,"PMICARC2",77
"5916",1479,"XLMEARC2",-1
"5917",1480,"MCTLARC2",-1
"5918",1480,"OXTOARC2",-1
"5919",1480,"PMICARC2",-1
"5920",1480,"XLMEARC2",-1
"5921",1481,"MCTLARC2",77
"5922",1481,"OXTOARC2",77
"5923",1481,"PMICARC2",77
"5924",1481,"XLMEARC2",77
"5925",1482,"MCTLARC2",77
"5926",1482,"OXTOARC2",77
"5927",1482,"PMICARC2",77
"5928",1482,"XLMEARC2",77
"5929",1483,"MCTLARC2",77
"5930",1483,"OXTOARC2",77
"5931",1483,"PMICARC2",77
"5932",1483,"XLMEARC2",77
"5933",1484,"MCTLARC2",77
"5934",1484,"OXTOARC2",-1
"5935",1484,"PMICARC2",77
"5936",1484,"XLMEARC2",-1
"5937",1485,"MCTLARC2",-1
"5938",1485,"OXTOARC2",77
"5939",1485,"PMICARC2",-1
"5940",1485,"XLMEARC2",-1
"5941",1486,"MCTLARC2",-1
"5942",1486,"OXTOARC2",77
"5943",1486,"PMICARC2",-1
"5944",1486,"XLMEARC2",-1
"5945",1487,"MCTLARC2",77
"5946",1487,"OXTOARC2",-1
"5947",1487,"PMICARC2",77
"5948",1487,"XLMEARC2",77
"5949",1488,"MCTLARC2",77
"5950",1488,"OXTOARC2",77
"5951",1488,"PMICARC2",77
"5952",1488,"XLMEARC2",77
"5953",1489,"MCTLARC2",77
"5954",1489,"OXTOARC2",77
"5955",1489,"PMICARC2",77
"5956",1489,"XLMEARC2",77
"5957",1490,"MCTLARC2",77
"5958",1490,"OXTOARC2",-1
"5959",1490,"PMICARC2",77
"5960",1490,"XLMEARC2",77
"5961",1491,"MCTLARC2",77
"5962",1491,"OXTOARC2",-1
"5963",1491,"PMICARC2",77
"5964",1491,"XLMEARC2",77
"5965",1492,"MCTLARC2",77
"5966",1492,"OXTOARC2",77
"5967",1492,"PMICARC2",77
"5968",1492,"XLMEARC2",77
"5969",1493,"MCTLARC2",77
"5970",1493,"OXTOARC2",77
"5971",1493,"PMICARC2",77
"5972",1493,"XLMEARC2",-1
"5973",1494,"MCTLARC2",12
"5974",1494,"OXTOARC2",77
"5975",1494,"PMICARC2",12
"5976",1494,"XLMEARC2",12
"5977",1495,"MCTLARC2",77
"5978",1495,"OXTOARC2",77
"5979",1495,"PMICARC2",77
"5980",1495,"XLMEARC2",77
"5981",1496,"MCTLARC2",77
"5982",1496,"OXTOARC2",77
"5983",1496,"PMICARC2",77
"5984",1496,"XLMEARC2",77
"5985",1497,"MCTLARC2",77
"5986",1497,"OXTOARC2",-1
"5987",1497,"PMICARC2",77
"5988",1497,"XLMEARC2",77
"5989",1498,"MCTLARC2",3
"5990",1498,"OXTOARC2",3
"5991",1498,"PMICARC2",3
"5992",1498,"XLMEARC2",19
"5993",1499,"MCTLARC2",77
"5994",1499,"OXTOARC2",77
"5995",1499,"PMICARC2",77
"5996",1499,"XLMEARC2",77
"5997",1500,"MCTLARC2",77
"5998",1500,"OXTOARC2",-1
"5999",1500,"PMICARC2",77
"6000",1500,"XLMEARC2",77
"6001",1501,"MCTLARC2",77
"6002",1501,"OXTOARC2",-1
"6003",1501,"PMICARC2",77
"6004",1501,"XLMEARC2",77
"6005",1502,"MCTLARC2",77
"6006",1502,"OXTOARC2",77
"6007",1502,"PMICARC2",77
"6008",1502,"XLMEARC2",77
"6009",1503,"MCTLARC2",77
"6010",1503,"OXTOARC2",-1
"6011",1503,"PMICARC2",77
"6012",1503,"XLMEARC2",77
"6013",1504,"MCTLARC2",77
"6014",1504,"OXTOARC2",-1
"6015",1504,"PMICARC2",77
"6016",1504,"XLMEARC2",77
"6017",1505,"MCTLARC2",77
"6018",1505,"OXTOARC2",-1
"6019",1505,"PMICARC2",77
"6020",1505,"XLMEARC2",77
"6021",1506,"MCTLARC2",77
"6022",1506,"OXTOARC2",77
"6023",1506,"PMICARC2",77
"6024",1506,"XLMEARC2",77
"6025",1507,"MCTLARC2",77
"6026",1507,"OXTOARC2",-1
"6027",1507,"PMICARC2",77
"6028",1507,"XLMEARC2",77
"6029",1508,"MCTLARC2",77
"6030",1508,"OXTOARC2",-1
"6031",1508,"PMICARC2",77
"6032",1508,"XLMEARC2",77
"6033",1509,"MCTLARC2",77
"6034",1509,"OXTOARC2",77
"6035",1509,"PMICARC2",77
"6036",1509,"XLMEARC2",77
"6037",1510,"MCTLARC2",77
"6038",1510,"OXTOARC2",-1
"6039",1510,"PMICARC2",77
"6040",1510,"XLMEARC2",77
"6041",1511,"MCTLARC2",77
"6042",1511,"OXTOARC2",-1
"6043",1511,"PMICARC2",77
"6044",1511,"XLMEARC2",77
"6045",1512,"MCTLARC2",77
"6046",1512,"OXTOARC2",77
"6047",1512,"PMICARC2",77
"6048",1512,"XLMEARC2",77
"6049",1513,"MCTLARC2",77
"6050",1513,"OXTOARC2",-1
"6051",1513,"PMICARC2",77
"6052",1513,"XLMEARC2",77
"6053",1514,"MCTLARC2",77
"6054",1514,"OXTOARC2",77
"6055",1514,"PMICARC2",77
"6056",1514,"XLMEARC2",77
"6057",1515,"MCTLARC2",77
"6058",1515,"OXTOARC2",-1
"6059",1515,"PMICARC2",77
"6060",1515,"XLMEARC2",77
"6061",1516,"MCTLARC2",77
"6062",1516,"OXTOARC2",-1
"6063",1516,"PMICARC2",77
"6064",1516,"XLMEARC2",77
"6065",1517,"MCTLARC2",77
"6066",1517,"OXTOARC2",-1
"6067",1517,"PMICARC2",77
"6068",1517,"XLMEARC2",77
"6069",1518,"MCTLARC2",-1
"6070",1518,"OXTOARC2",-1
"6071",1518,"PMICARC2",-1
"6072",1518,"XLMEARC2",-1
"6073",1519,"MCTLARC2",77
"6074",1519,"OXTOARC2",77
"6075",1519,"PMICARC2",77
"6076",1519,"XLMEARC2",77
"6077",1520,"MCTLARC2",-1
"6078",1520,"OXTOARC2",-1
"6079",1520,"PMICARC2",-1
"6080",1520,"XLMEARC2",-1
"6081",1521,"MCTLARC2",-1
"6082",1521,"OXTOARC2",77
"6083",1521,"PMICARC2",-1
"6084",1521,"XLMEARC2",77
"6085",1522,"MCTLARC2",-1
"6086",1522,"OXTOARC2",-1
"6087",1522,"PMICARC2",-1
"6088",1522,"XLMEARC2",-1
"6089",1523,"MCTLARC2",77
"6090",1523,"OXTOARC2",77
"6091",1523,"PMICARC2",77
"6092",1523,"XLMEARC2",77
"6093",1524,"MCTLARC2",77
"6094",1524,"OXTOARC2",77
"6095",1524,"PMICARC2",77
"6096",1524,"XLMEARC2",77
"6097",1525,"MCTLARC2",-1
"6098",1525,"OXTOARC2",77
"6099",1525,"PMICARC2",-1
"6100",1525,"XLMEARC2",-1
"6101",1526,"MCTLARC2",77
"6102",1526,"OXTOARC2",77
"6103",1526,"PMICARC2",77
"6104",1526,"XLMEARC2",77
"6105",1527,"MCTLARC2",77
"6106",1527,"OXTOARC2",77
"6107",1527,"PMICARC2",77
"6108",1527,"XLMEARC2",77
"6109",1528,"MCTLARC2",77
"6110",1528,"OXTOARC2",77
"6111",1528,"PMICARC2",77
"6112",1528,"XLMEARC2",77
"6113",1529,"MCTLARC2",77
"6114",1529,"OXTOARC2",-1
"6115",1529,"PMICARC2",77
"6116",1529,"XLMEARC2",77
"6117",1530,"MCTLARC2",77
"6118",1530,"OXTOARC2",77
"6119",1530,"PMICARC2",77
"6120",1530,"XLMEARC2",77
"6121",1531,"MCTLARC2",4
"6122",1531,"OXTOARC2",-1
"6123",1531,"PMICARC2",2
"6124",1531,"XLMEARC2",4
"6125",1532,"MCTLARC2",19
"6126",1532,"OXTOARC2",77
"6127",1532,"PMICARC2",19
"6128",1532,"XLMEARC2",19
"6129",1533,"MCTLARC2",77
"6130",1533,"OXTOARC2",77
"6131",1533,"PMICARC2",77
"6132",1533,"XLMEARC2",77
"6133",1534,"MCTLARC2",77
"6134",1534,"OXTOARC2",77
"6135",1534,"PMICARC2",77
"6136",1534,"XLMEARC2",77
"6137",1535,"MCTLARC2",-1
"6138",1535,"OXTOARC2",77
"6139",1535,"PMICARC2",-1
"6140",1535,"XLMEARC2",-1
"6141",1536,"MCTLARC2",12
"6142",1536,"OXTOARC2",77
"6143",1536,"PMICARC2",12
"6144",1536,"XLMEARC2",12
"6145",1537,"MCTLARC2",77
"6146",1537,"OXTOARC2",77
"6147",1537,"PMICARC2",77
"6148",1537,"XLMEARC2",77
"6149",1538,"MCTLARC2",19
"6150",1538,"OXTOARC2",77
"6151",1538,"PMICARC2",19
"6152",1538,"XLMEARC2",19
"6153",1539,"MCTLARC2",77
"6154",1539,"OXTOARC2",77
"6155",1539,"PMICARC2",77
"6156",1539,"XLMEARC2",77
"6157",1540,"MCTLARC2",77
"6158",1540,"OXTOARC2",-1
"6159",1540,"PMICARC2",77
"6160",1540,"XLMEARC2",77
"6161",1541,"MCTLARC2",12
"6162",1541,"OXTOARC2",77
"6163",1541,"PMICARC2",12
"6164",1541,"XLMEARC2",12
"6165",1542,"MCTLARC2",77
"6166",1542,"OXTOARC2",77
"6167",1542,"PMICARC2",77
"6168",1542,"XLMEARC2",77
"6169",1543,"MCTLARC2",12
"6170",1543,"OXTOARC2",77
"6171",1543,"PMICARC2",12
"6172",1543,"XLMEARC2",12
"6173",1544,"MCTLARC2",77
"6174",1544,"OXTOARC2",77
"6175",1544,"PMICARC2",77
"6176",1544,"XLMEARC2",77
"6177",1545,"MCTLARC2",77
"6178",1545,"OXTOARC2",-1
"6179",1545,"PMICARC2",77
"6180",1545,"XLMEARC2",77
"6181",1546,"MCTLARC2",77
"6182",1546,"OXTOARC2",-1
"6183",1546,"PMICARC2",77
"6184",1546,"XLMEARC2",77
"6185",1547,"MCTLARC2",77
"6186",1547,"OXTOARC2",-1
"6187",1547,"PMICARC2",77
"6188",1547,"XLMEARC2",77
"6189",1548,"MCTLARC2",77
"6190",1548,"OXTOARC2",77
"6191",1548,"PMICARC2",77
"6192",1548,"XLMEARC2",77
"6193",1549,"MCTLARC2",77
"6194",1549,"OXTOARC2",77
"6195",1549,"PMICARC2",77
"6196",1549,"XLMEARC2",77
"6197",1550,"MCTLARC2",77
"6198",1550,"OXTOARC2",-1
"6199",1550,"PMICARC2",77
"6200",1550,"XLMEARC2",77
"6201",1551,"MCTLARC2",77
"6202",1551,"OXTOARC2",77
"6203",1551,"PMICARC2",77
"6204",1551,"XLMEARC2",77
"6205",1552,"MCTLARC2",77
"6206",1552,"OXTOARC2",77
"6207",1552,"PMICARC2",77
"6208",1552,"XLMEARC2",77
"6209",1553,"MCTLARC2",77
"6210",1553,"OXTOARC2",77
"6211",1553,"PMICARC2",77
"6212",1553,"XLMEARC2",77
"6213",1554,"MCTLARC2",77
"6214",1554,"OXTOARC2",-1
"6215",1554,"PMICARC2",77
"6216",1554,"XLMEARC2",77
"6217",1555,"MCTLARC2",77
"6218",1555,"OXTOARC2",77
"6219",1555,"PMICARC2",77
"6220",1555,"XLMEARC2",77
"6221",1556,"MCTLARC2",77
"6222",1556,"OXTOARC2",-1
"6223",1556,"PMICARC2",77
"6224",1556,"XLMEARC2",77
"6225",1557,"MCTLARC2",77
"6226",1557,"OXTOARC2",77
"6227",1557,"PMICARC2",77
"6228",1557,"XLMEARC2",77
"6229",1558,"MCTLARC2",77
"6230",1558,"OXTOARC2",-1
"6231",1558,"PMICARC2",77
"6232",1558,"XLMEARC2",77
"6233",1559,"MCTLARC2",77
"6234",1559,"OXTOARC2",-1
"6235",1559,"PMICARC2",77
"6236",1559,"XLMEARC2",77
"6237",1560,"MCTLARC2",12
"6238",1560,"OXTOARC2",77
"6239",1560,"PMICARC2",12
"6240",1560,"XLMEARC2",12
"6241",1561,"MCTLARC2",77
"6242",1561,"OXTOARC2",77
"6243",1561,"PMICARC2",77
"6244",1561,"XLMEARC2",77
"6245",1562,"MCTLARC2",77
"6246",1562,"OXTOARC2",77
"6247",1562,"PMICARC2",77
"6248",1562,"XLMEARC2",77
"6249",1563,"MCTLARC2",5
"6250",1563,"OXTOARC2",77
"6251",1563,"PMICARC2",7
"6252",1563,"XLMEARC2",5
"6253",1564,"MCTLARC2",-1
"6254",1564,"OXTOARC2",77
"6255",1564,"PMICARC2",-1
"6256",1564,"XLMEARC2",-1
"6257",1565,"MCTLARC2",-1
"6258",1565,"OXTOARC2",77
"6259",1565,"PMICARC2",-1
"6260",1565,"XLMEARC2",-1
"6261",1566,"MCTLARC2",77
"6262",1566,"OXTOARC2",77
"6263",1566,"PMICARC2",77
"6264",1566,"XLMEARC2",77
"6265",1567,"MCTLARC2",20
"6266",1567,"OXTOARC2",77
"6267",1567,"PMICARC2",20
"6268",1567,"XLMEARC2",20
"6269",1568,"MCTLARC2",77
"6270",1568,"OXTOARC2",77
"6271",1568,"PMICARC2",77
"6272",1568,"XLMEARC2",77
"6273",1569,"MCTLARC2",77
"6274",1569,"OXTOARC2",77
"6275",1569,"PMICARC2",77
"6276",1569,"XLMEARC2",77
"6277",1570,"MCTLARC2",77
"6278",1570,"OXTOARC2",77
"6279",1570,"PMICARC2",77
"6280",1570,"XLMEARC2",77
"6281",1571,"MCTLARC2",77
"6282",1571,"OXTOARC2",77
"6283",1571,"PMICARC2",77
"6284",1571,"XLMEARC2",77
"6285",1572,"MCTLARC2",14
"6286",1572,"OXTOARC2",77
"6287",1572,"PMICARC2",14
"6288",1572,"XLMEARC2",14
"6289",1573,"MCTLARC2",77
"6290",1573,"OXTOARC2",77
"6291",1573,"PMICARC2",77
"6292",1573,"XLMEARC2",77
"6293",1574,"MCTLARC2",77
"6294",1574,"OXTOARC2",77
"6295",1574,"PMICARC2",77
"6296",1574,"XLMEARC2",77
"6297",1575,"MCTLARC2",77
"6298",1575,"OXTOARC2",-1
"6299",1575,"PMICARC2",77
"6300",1575,"XLMEARC2",77
"6301",1576,"MCTLARC2",77
"6302",1576,"OXTOARC2",77
"6303",1576,"PMICARC2",77
"6304",1576,"XLMEARC2",77
"6305",1577,"MCTLARC2",77
"6306",1577,"OXTOARC2",-1
"6307",1577,"PMICARC2",77
"6308",1577,"XLMEARC2",77
"6309",1578,"MCTLARC2",-1
"6310",1578,"OXTOARC2",-1
"6311",1578,"PMICARC2",-1
"6312",1578,"XLMEARC2",-1
"6313",1579,"MCTLARC2",77
"6314",1579,"OXTOARC2",-1
"6315",1579,"PMICARC2",77
"6316",1579,"XLMEARC2",77
"6317",1580,"MCTLARC2",77
"6318",1580,"OXTOARC2",77
"6319",1580,"PMICARC2",77
"6320",1580,"XLMEARC2",77
"6321",1581,"MCTLARC2",77
"6322",1581,"OXTOARC2",77
"6323",1581,"PMICARC2",77
"6324",1581,"XLMEARC2",77
"6325",1582,"MCTLARC2",77
"6326",1582,"OXTOARC2",77
"6327",1582,"PMICARC2",77
"6328",1582,"XLMEARC2",77
"6329",1583,"MCTLARC2",77
"6330",1583,"OXTOARC2",77
"6331",1583,"PMICARC2",77
"6332",1583,"XLMEARC2",77
"6333",1584,"MCTLARC2",-1
"6334",1584,"OXTOARC2",77
"6335",1584,"PMICARC2",-1
"6336",1584,"XLMEARC2",-1
"6337",1585,"MCTLARC2",77
"6338",1585,"OXTOARC2",77
"6339",1585,"PMICARC2",77
"6340",1585,"XLMEARC2",77
"6341",1586,"MCTLARC2",12
"6342",1586,"OXTOARC2",77
"6343",1586,"PMICARC2",12
"6344",1586,"XLMEARC2",12
"6345",1587,"MCTLARC2",20
"6346",1587,"OXTOARC2",77
"6347",1587,"PMICARC2",20
"6348",1587,"XLMEARC2",20
"6349",1588,"MCTLARC2",77
"6350",1588,"OXTOARC2",77
"6351",1588,"PMICARC2",77
"6352",1588,"XLMEARC2",77
"6353",1589,"MCTLARC2",77
"6354",1589,"OXTOARC2",-1
"6355",1589,"PMICARC2",77
"6356",1589,"XLMEARC2",77
"6357",1590,"MCTLARC2",77
"6358",1590,"OXTOARC2",77
"6359",1590,"PMICARC2",77
"6360",1590,"XLMEARC2",77
"6361",1591,"MCTLARC2",77
"6362",1591,"OXTOARC2",-1
"6363",1591,"PMICARC2",77
"6364",1591,"XLMEARC2",77
"6365",1592,"MCTLARC2",77
"6366",1592,"OXTOARC2",77
"6367",1592,"PMICARC2",77
"6368",1592,"XLMEARC2",77
"6369",1593,"MCTLARC2",77
"6370",1593,"OXTOARC2",77
"6371",1593,"PMICARC2",77
"6372",1593,"XLMEARC2",77
"6373",1594,"MCTLARC2",77
"6374",1594,"OXTOARC2",77
"6375",1594,"PMICARC2",77
"6376",1594,"XLMEARC2",77
"6377",1595,"MCTLARC2",77
"6378",1595,"OXTOARC2",77
"6379",1595,"PMICARC2",77
"6380",1595,"XLMEARC2",77
"6381",1596,"MCTLARC2",12
"6382",1596,"OXTOARC2",77
"6383",1596,"PMICARC2",12
"6384",1596,"XLMEARC2",12
"6385",1597,"MCTLARC2",20
"6386",1597,"OXTOARC2",77
"6387",1597,"PMICARC2",20
"6388",1597,"XLMEARC2",20
"6389",1598,"MCTLARC2",77
"6390",1598,"OXTOARC2",77
"6391",1598,"PMICARC2",77
"6392",1598,"XLMEARC2",77
"6393",1599,"MCTLARC2",-1
"6394",1599,"OXTOARC2",-1
"6395",1599,"PMICARC2",-1
"6396",1599,"XLMEARC2",-1
"6397",1600,"MCTLARC2",77
"6398",1600,"OXTOARC2",77
"6399",1600,"PMICARC2",77
"6400",1600,"XLMEARC2",77
"6401",1601,"MCTLARC2",77
"6402",1601,"OXTOARC2",77
"6403",1601,"PMICARC2",77
"6404",1601,"XLMEARC2",77
"6405",1602,"MCTLARC2",-1
"6406",1602,"OXTOARC2",-1
"6407",1602,"PMICARC2",-1
"6408",1602,"XLMEARC2",-1
"6409",1603,"MCTLARC2",-1
"6410",1603,"OXTOARC2",-1
"6411",1603,"PMICARC2",-1
"6412",1603,"XLMEARC2",-1
"6413",1604,"MCTLARC2",77
"6414",1604,"OXTOARC2",77
"6415",1604,"PMICARC2",77
"6416",1604,"XLMEARC2",77
"6417",1605,"MCTLARC2",77
"6418",1605,"OXTOARC2",77
"6419",1605,"PMICARC2",77
"6420",1605,"XLMEARC2",77
"6421",1606,"MCTLARC2",77
"6422",1606,"OXTOARC2",77
"6423",1606,"PMICARC2",77
"6424",1606,"XLMEARC2",77
"6425",1607,"MCTLARC2",77
"6426",1607,"OXTOARC2",77
"6427",1607,"PMICARC2",77
"6428",1607,"XLMEARC2",77
"6429",1608,"MCTLARC2",-1
"6430",1608,"OXTOARC2",-1
"6431",1608,"PMICARC2",-1
"6432",1608,"XLMEARC2",-1
"6433",1609,"MCTLARC2",77
"6434",1609,"OXTOARC2",77
"6435",1609,"PMICARC2",77
"6436",1609,"XLMEARC2",77
"6437",1610,"MCTLARC2",77
"6438",1610,"OXTOARC2",77
"6439",1610,"PMICARC2",77
"6440",1610,"XLMEARC2",77
"6441",1611,"MCTLARC2",77
"6442",1611,"OXTOARC2",77
"6443",1611,"PMICARC2",77
"6444",1611,"XLMEARC2",77
"6445",1612,"MCTLARC2",77
"6446",1612,"OXTOARC2",77
"6447",1612,"PMICARC2",77
"6448",1612,"XLMEARC2",77
"6449",1613,"MCTLARC2",77
"6450",1613,"OXTOARC2",77
"6451",1613,"PMICARC2",77
"6452",1613,"XLMEARC2",77
"6453",1614,"MCTLARC2",77
"6454",1614,"OXTOARC2",77
"6455",1614,"PMICARC2",77
"6456",1614,"XLMEARC2",77
"6457",1615,"MCTLARC2",77
"6458",1615,"OXTOARC2",77
"6459",1615,"PMICARC2",77
"6460",1615,"XLMEARC2",77
"6461",1616,"MCTLARC2",77
"6462",1616,"OXTOARC2",77
"6463",1616,"PMICARC2",77
"6464",1616,"XLMEARC2",77
"6465",1617,"MCTLARC2",77
"6466",1617,"OXTOARC2",77
"6467",1617,"PMICARC2",77
"6468",1617,"XLMEARC2",77
"6469",1618,"MCTLARC2",77
"6470",1618,"OXTOARC2",77
"6471",1618,"PMICARC2",77
"6472",1618,"XLMEARC2",77
"6473",1619,"MCTLARC2",77
"6474",1619,"OXTOARC2",77
"6475",1619,"PMICARC2",77
"6476",1619,"XLMEARC2",77
"6477",1620,"MCTLARC2",77
"6478",1620,"OXTOARC2",77
"6479",1620,"PMICARC2",77
"6480",1620,"XLMEARC2",77
"6481",1621,"MCTLARC2",77
"6482",1621,"OXTOARC2",77
"6483",1621,"PMICARC2",77
"6484",1621,"XLMEARC2",77
"6485",1622,"MCTLARC2",-1
"6486",1622,"OXTOARC2",77
"6487",1622,"PMICARC2",-1
"6488",1622,"XLMEARC2",-1
"6489",1623,"MCTLARC2",77
"6490",1623,"OXTOARC2",77
"6491",1623,"PMICARC2",77
"6492",1623,"XLMEARC2",77
"6493",1624,"MCTLARC2",77
"6494",1624,"OXTOARC2",77
"6495",1624,"PMICARC2",77
"6496",1624,"XLMEARC2",77
"6497",1625,"MCTLARC2",77
"6498",1625,"OXTOARC2",77
"6499",1625,"PMICARC2",77
"6500",1625,"XLMEARC2",77
"6501",1626,"MCTLARC2",77
"6502",1626,"OXTOARC2",77
"6503",1626,"PMICARC2",77
"6504",1626,"XLMEARC2",77
"6505",1627,"MCTLARC2",77
"6506",1627,"OXTOARC2",77
"6507",1627,"PMICARC2",77
"6508",1627,"XLMEARC2",77
"6509",1628,"MCTLARC2",77
"6510",1628,"OXTOARC2",77
"6511",1628,"PMICARC2",77
"6512",1628,"XLMEARC2",77
"6513",1629,"MCTLARC2",77
"6514",1629,"OXTOARC2",77
"6515",1629,"PMICARC2",77
"6516",1629,"XLMEARC2",77
"6517",1630,"MCTLARC2",77
"6518",1630,"OXTOARC2",77
"6519",1630,"PMICARC2",77
"6520",1630,"XLMEARC2",77
"6521",1631,"MCTLARC2",77
"6522",1631,"OXTOARC2",77
"6523",1631,"PMICARC2",77
"6524",1631,"XLMEARC2",77
